Date,Hora,Zone,Demand
31/01/2010,12,GERENCIA,1244
31/01/2010,13,GERENCIA,1254
31/01/2010,14,GERENCIA,1247
31/01/2010,15,GERENCIA,1253
31/01/2010,16,GERENCIA,1247
31/01/2010,17,GERENCIA,1235
31/01/2010,18,GERENCIA,1229
31/01/2010,19,GERENCIA,1248
31/01/2010,20,GERENCIA,1423
31/01/2010,21,GERENCIA,1480
31/01/2010,22,GERENCIA,1454
31/01/2010,23,GERENCIA,1398
31/01/2010,24,GERENCIA,1298
01/02/2010,1,GERENCIA,1202
01/02/2010,2,GERENCIA,1133
01/02/2010,3,GERENCIA,1095
01/02/2010,4,GERENCIA,1071
01/02/2010,5,GERENCIA,1060
01/02/2010,6,GERENCIA,1069
01/02/2010,7,GERENCIA,1096
01/02/2010,8,GERENCIA,1120
01/02/2010,9,GERENCIA,1122
01/02/2010,10,GERENCIA,1197
01/02/2010,11,GERENCIA,1271
01/02/2010,12,GERENCIA,1323
01/02/2010,13,GERENCIA,1346
01/02/2010,14,GERENCIA,1352
01/02/2010,15,GERENCIA,1351
01/02/2010,16,GERENCIA,1347
01/02/2010,17,GERENCIA,1335
01/02/2010,18,GERENCIA,1325
01/02/2010,19,GERENCIA,1339
01/02/2010,20,GERENCIA,1525
01/02/2010,21,GERENCIA,1590
01/02/2010,22,GERENCIA,1561
01/02/2010,23,GERENCIA,1481
01/02/2010,24,GERENCIA,1346
02/02/2010,1,GERENCIA,1224
02/02/2010,2,GERENCIA,1152
02/02/2010,3,GERENCIA,1121
02/02/2010,4,GERENCIA,1106
02/02/2010,5,GERENCIA,1101
02/02/2010,6,GERENCIA,1111
02/02/2010,7,GERENCIA,1181
02/02/2010,8,GERENCIA,1310
02/02/2010,9,GERENCIA,1355
02/02/2010,10,GERENCIA,1398
02/02/2010,11,GERENCIA,1443
02/02/2010,12,GERENCIA,1464
02/02/2010,13,GERENCIA,1480
02/02/2010,14,GERENCIA,1474
02/02/2010,15,GERENCIA,1470
02/02/2010,16,GERENCIA,1474
02/02/2010,17,GERENCIA,1485
02/02/2010,18,GERENCIA,1497
02/02/2010,19,GERENCIA,1537
02/02/2010,20,GERENCIA,1647
02/02/2010,21,GERENCIA,1622
02/02/2010,22,GERENCIA,1563
02/02/2010,23,GERENCIA,1471
02/02/2010,24,GERENCIA,1357
03/02/2010,1,GERENCIA,1259
03/02/2010,2,GERENCIA,1191
03/02/2010,3,GERENCIA,1153
03/02/2010,4,GERENCIA,1129
03/02/2010,5,GERENCIA,1123
03/02/2010,6,GERENCIA,1131
03/02/2010,7,GERENCIA,1188
03/02/2010,8,GERENCIA,1281
03/02/2010,9,GERENCIA,1316
03/02/2010,10,GERENCIA,1354
03/02/2010,11,GERENCIA,1401
03/02/2010,12,GERENCIA,1422
03/02/2010,13,GERENCIA,1431
03/02/2010,14,GERENCIA,1425
03/02/2010,15,GERENCIA,1421
03/02/2010,16,GERENCIA,1418
03/02/2010,17,GERENCIA,1412
03/02/2010,18,GERENCIA,1409
03/02/2010,19,GERENCIA,1424
03/02/2010,20,GERENCIA,1572
03/02/2010,21,GERENCIA,1575
03/02/2010,22,GERENCIA,1517
03/02/2010,23,GERENCIA,1426
03/02/2010,24,GERENCIA,1319
04/02/2010,1,GERENCIA,1232
04/02/2010,2,GERENCIA,1164
04/02/2010,3,GERENCIA,1121
04/02/2010,4,GERENCIA,1098
04/02/2010,5,GERENCIA,1096
04/02/2010,6,GERENCIA,1108
04/02/2010,7,GERENCIA,1166
04/02/2010,8,GERENCIA,1281
04/02/2010,9,GERENCIA,1303
04/02/2010,10,GERENCIA,1332
04/02/2010,11,GERENCIA,1374
04/02/2010,12,GERENCIA,1417
04/02/2010,13,GERENCIA,1440
04/02/2010,14,GERENCIA,1435
04/02/2010,15,GERENCIA,1431
04/02/2010,16,GERENCIA,1436
04/02/2010,17,GERENCIA,1429
04/02/2010,18,GERENCIA,1412
04/02/2010,19,GERENCIA,1408
04/02/2010,20,GERENCIA,1574
04/02/2010,21,GERENCIA,1605
04/02/2010,22,GERENCIA,1559
04/02/2010,23,GERENCIA,1471
04/02/2010,24,GERENCIA,1365
05/02/2010,1,GERENCIA,1262
05/02/2010,2,GERENCIA,1191
05/02/2010,3,GERENCIA,1148
05/02/2010,4,GERENCIA,1121
05/02/2010,5,GERENCIA,1116
05/02/2010,6,GERENCIA,1128
05/02/2010,7,GERENCIA,1188
05/02/2010,8,GERENCIA,1286
05/02/2010,9,GERENCIA,1309
05/02/2010,10,GERENCIA,1335
05/02/2010,11,GERENCIA,1384
05/02/2010,12,GERENCIA,1417
05/02/2010,13,GERENCIA,1442
05/02/2010,14,GERENCIA,1448
05/02/2010,15,GERENCIA,1449
05/02/2010,16,GERENCIA,1454
05/02/2010,17,GERENCIA,1444
05/02/2010,18,GERENCIA,1432
05/02/2010,19,GERENCIA,1421
05/02/2010,20,GERENCIA,1569
05/02/2010,21,GERENCIA,1600
05/02/2010,22,GERENCIA,1548
05/02/2010,23,GERENCIA,1466
05/02/2010,24,GERENCIA,1373
06/02/2010,1,GERENCIA,1291
06/02/2010,2,GERENCIA,1214
06/02/2010,3,GERENCIA,1163
06/02/2010,4,GERENCIA,1134
06/02/2010,5,GERENCIA,1123
06/02/2010,6,GERENCIA,1131
06/02/2010,7,GERENCIA,1166
06/02/2010,8,GERENCIA,1199
06/02/2010,9,GERENCIA,1229
06/02/2010,10,GERENCIA,1309
06/02/2010,11,GERENCIA,1369
06/02/2010,12,GERENCIA,1405
06/02/2010,13,GERENCIA,1419
06/02/2010,14,GERENCIA,1426
06/02/2010,15,GERENCIA,1414
06/02/2010,16,GERENCIA,1400
06/02/2010,17,GERENCIA,1381
06/02/2010,18,GERENCIA,1366
06/02/2010,19,GERENCIA,1364
06/02/2010,20,GERENCIA,1527
06/02/2010,21,GERENCIA,1581
06/02/2010,22,GERENCIA,1542
06/02/2010,23,GERENCIA,1474
06/02/2010,24,GERENCIA,1371
07/02/2010,1,GERENCIA,1265
07/02/2010,2,GERENCIA,1177
07/02/2010,3,GERENCIA,1123
07/02/2010,4,GERENCIA,1096
07/02/2010,5,GERENCIA,1080
07/02/2010,6,GERENCIA,1076
07/02/2010,7,GERENCIA,1086
07/02/2010,8,GERENCIA,1096
07/02/2010,9,GERENCIA,1089
07/02/2010,10,GERENCIA,1152
07/02/2010,11,GERENCIA,1209
07/02/2010,12,GERENCIA,1241
07/02/2010,13,GERENCIA,1248
07/02/2010,14,GERENCIA,1243
07/02/2010,15,GERENCIA,1247
07/02/2010,16,GERENCIA,1247
07/02/2010,17,GERENCIA,1239
07/02/2010,18,GERENCIA,1230
07/02/2010,19,GERENCIA,1240
07/02/2010,20,GERENCIA,1410
07/02/2010,21,GERENCIA,1504
07/02/2010,22,GERENCIA,1483
07/02/2010,23,GERENCIA,1413
07/02/2010,24,GERENCIA,1294
08/02/2010,1,GERENCIA,1185
08/02/2010,2,GERENCIA,1110
08/02/2010,3,GERENCIA,1071
08/02/2010,4,GERENCIA,1058
08/02/2010,5,GERENCIA,1054
08/02/2010,6,GERENCIA,1070
08/02/2010,7,GERENCIA,1129
08/02/2010,8,GERENCIA,1252
08/02/2010,9,GERENCIA,1300
08/02/2010,10,GERENCIA,1348
08/02/2010,11,GERENCIA,1407
08/02/2010,12,GERENCIA,1443
08/02/2010,13,GERENCIA,1473
08/02/2010,14,GERENCIA,1471
08/02/2010,15,GERENCIA,1469
08/02/2010,16,GERENCIA,1472
08/02/2010,17,GERENCIA,1465
08/02/2010,18,GERENCIA,1453
08/02/2010,19,GERENCIA,1438
08/02/2010,20,GERENCIA,1587
08/02/2010,21,GERENCIA,1643
08/02/2010,22,GERENCIA,1596
08/02/2010,23,GERENCIA,1505
08/02/2010,24,GERENCIA,1388
09/02/2010,1,GERENCIA,1282
09/02/2010,2,GERENCIA,1203
09/02/2010,3,GERENCIA,1154
09/02/2010,4,GERENCIA,1137
09/02/2010,5,GERENCIA,1133
09/02/2010,6,GERENCIA,1143
09/02/2010,7,GERENCIA,1200
09/02/2010,8,GERENCIA,1307
09/02/2010,9,GERENCIA,1344
09/02/2010,10,GERENCIA,1387
09/02/2010,11,GERENCIA,1426
09/02/2010,12,GERENCIA,1462
09/02/2010,13,GERENCIA,1499
09/02/2010,14,GERENCIA,1502
09/02/2010,15,GERENCIA,1489
09/02/2010,16,GERENCIA,1491
09/02/2010,17,GERENCIA,1490
09/02/2010,18,GERENCIA,1476
09/02/2010,19,GERENCIA,1505
09/02/2010,20,GERENCIA,1650
09/02/2010,21,GERENCIA,1663
09/02/2010,22,GERENCIA,1613
09/02/2010,23,GERENCIA,1518
09/02/2010,24,GERENCIA,1405
10/02/2010,1,GERENCIA,1307
10/02/2010,2,GERENCIA,1235
10/02/2010,3,GERENCIA,1199
10/02/2010,4,GERENCIA,1180
10/02/2010,5,GERENCIA,1172
10/02/2010,6,GERENCIA,1179
10/02/2010,7,GERENCIA,1239
10/02/2010,8,GERENCIA,1355
10/02/2010,9,GERENCIA,1384
10/02/2010,10,GERENCIA,1427
10/02/2010,11,GERENCIA,1454
10/02/2010,12,GERENCIA,1468
10/02/2010,13,GERENCIA,1475
10/02/2010,14,GERENCIA,1471
10/02/2010,15,GERENCIA,1465
10/02/2010,16,GERENCIA,1474
10/02/2010,17,GERENCIA,1476
10/02/2010,18,GERENCIA,1474
10/02/2010,19,GERENCIA,1482
10/02/2010,20,GERENCIA,1614
10/02/2010,21,GERENCIA,1629
10/02/2010,22,GERENCIA,1571
10/02/2010,23,GERENCIA,1476
10/02/2010,24,GERENCIA,1370
11/02/2010,1,GERENCIA,1279
11/02/2010,2,GERENCIA,1211
11/02/2010,3,GERENCIA,1181
11/02/2010,4,GERENCIA,1163
11/02/2010,5,GERENCIA,1152
11/02/2010,6,GERENCIA,1164
11/02/2010,7,GERENCIA,1222
11/02/2010,8,GERENCIA,1326
11/02/2010,9,GERENCIA,1355
11/02/2010,10,GERENCIA,1392
11/02/2010,11,GERENCIA,1433
11/02/2010,12,GERENCIA,1464
11/02/2010,13,GERENCIA,1479
11/02/2010,14,GERENCIA,1467
11/02/2010,15,GERENCIA,1467
11/02/2010,16,GERENCIA,1465
11/02/2010,17,GERENCIA,1447
11/02/2010,18,GERENCIA,1428
11/02/2010,19,GERENCIA,1420
11/02/2010,20,GERENCIA,1568
11/02/2010,21,GERENCIA,1631
11/02/2010,22,GERENCIA,1584
11/02/2010,23,GERENCIA,1492
11/02/2010,24,GERENCIA,1383
12/02/2010,1,GERENCIA,1283
12/02/2010,2,GERENCIA,1209
12/02/2010,3,GERENCIA,1162
12/02/2010,4,GERENCIA,1139
12/02/2010,5,GERENCIA,1131
12/02/2010,6,GERENCIA,1141
12/02/2010,7,GERENCIA,1200
12/02/2010,8,GERENCIA,1298
12/02/2010,9,GERENCIA,1332
12/02/2010,10,GERENCIA,1373
12/02/2010,11,GERENCIA,1410
12/02/2010,12,GERENCIA,1443
12/02/2010,13,GERENCIA,1471
12/02/2010,14,GERENCIA,1471
12/02/2010,15,GERENCIA,1471
12/02/2010,16,GERENCIA,1474
12/02/2010,17,GERENCIA,1458
12/02/2010,18,GERENCIA,1439
12/02/2010,19,GERENCIA,1420
12/02/2010,20,GERENCIA,1562
12/02/2010,21,GERENCIA,1609
12/02/2010,22,GERENCIA,1565
12/02/2010,23,GERENCIA,1484
12/02/2010,24,GERENCIA,1393
13/02/2010,1,GERENCIA,1304
13/02/2010,2,GERENCIA,1226
13/02/2010,3,GERENCIA,1183
13/02/2010,4,GERENCIA,1156
13/02/2010,5,GERENCIA,1151
13/02/2010,6,GERENCIA,1160
13/02/2010,7,GERENCIA,1191
13/02/2010,8,GERENCIA,1228
13/02/2010,9,GERENCIA,1259
13/02/2010,10,GERENCIA,1344
13/02/2010,11,GERENCIA,1400
13/02/2010,12,GERENCIA,1434
13/02/2010,13,GERENCIA,1451
13/02/2010,14,GERENCIA,1447
13/02/2010,15,GERENCIA,1434
13/02/2010,16,GERENCIA,1415
13/02/2010,17,GERENCIA,1398
13/02/2010,18,GERENCIA,1380
13/02/2010,19,GERENCIA,1380
13/02/2010,20,GERENCIA,1532
13/02/2010,21,GERENCIA,1607
13/02/2010,22,GERENCIA,1568
13/02/2010,23,GERENCIA,1498
13/02/2010,24,GERENCIA,1396
14/02/2010,1,GERENCIA,1287
14/02/2010,2,GERENCIA,1202
14/02/2010,3,GERENCIA,1156
14/02/2010,4,GERENCIA,1119
14/02/2010,5,GERENCIA,1102
14/02/2010,6,GERENCIA,1097
14/02/2010,7,GERENCIA,1109
14/02/2010,8,GERENCIA,1116
14/02/2010,9,GERENCIA,1112
14/02/2010,10,GERENCIA,1177
14/02/2010,11,GERENCIA,1232
14/02/2010,12,GERENCIA,1257
14/02/2010,13,GERENCIA,1266
14/02/2010,14,GERENCIA,1270
14/02/2010,15,GERENCIA,1273
14/02/2010,16,GERENCIA,1271
14/02/2010,17,GERENCIA,1260
14/02/2010,18,GERENCIA,1243
14/02/2010,19,GERENCIA,1246
14/02/2010,20,GERENCIA,1398
14/02/2010,21,GERENCIA,1497
14/02/2010,22,GERENCIA,1483
14/02/2010,23,GERENCIA,1424
14/02/2010,24,GERENCIA,1331
15/02/2010,1,GERENCIA,1231
15/02/2010,2,GERENCIA,1161
15/02/2010,3,GERENCIA,1123
15/02/2010,4,GERENCIA,1096
15/02/2010,5,GERENCIA,1085
15/02/2010,6,GERENCIA,1099
15/02/2010,7,GERENCIA,1159
15/02/2010,8,GERENCIA,1249
15/02/2010,9,GERENCIA,1299
15/02/2010,10,GERENCIA,1374
15/02/2010,11,GERENCIA,1447
15/02/2010,12,GERENCIA,1503
15/02/2010,13,GERENCIA,1536
15/02/2010,14,GERENCIA,1539
15/02/2010,15,GERENCIA,1545
15/02/2010,16,GERENCIA,1554
15/02/2010,17,GERENCIA,1554
15/02/2010,18,GERENCIA,1536
15/02/2010,19,GERENCIA,1517
15/02/2010,20,GERENCIA,1649
15/02/2010,21,GERENCIA,1716
15/02/2010,22,GERENCIA,1656
15/02/2010,23,GERENCIA,1566
15/02/2010,24,GERENCIA,1459
16/02/2010,1,GERENCIA,1339
16/02/2010,2,GERENCIA,1261
16/02/2010,3,GERENCIA,1214
16/02/2010,4,GERENCIA,1182
16/02/2010,5,GERENCIA,1173
16/02/2010,6,GERENCIA,1190
16/02/2010,7,GERENCIA,1238
16/02/2010,8,GERENCIA,1310
16/02/2010,9,GERENCIA,1357
16/02/2010,10,GERENCIA,1430
16/02/2010,11,GERENCIA,1483
16/02/2010,12,GERENCIA,1532
16/02/2010,13,GERENCIA,1558
16/02/2010,14,GERENCIA,1558
16/02/2010,15,GERENCIA,1567
16/02/2010,16,GERENCIA,1577
16/02/2010,17,GERENCIA,1571
16/02/2010,18,GERENCIA,1549
16/02/2010,19,GERENCIA,1521
16/02/2010,20,GERENCIA,1641
16/02/2010,21,GERENCIA,1714
16/02/2010,22,GERENCIA,1672
16/02/2010,23,GERENCIA,1589
16/02/2010,24,GERENCIA,1469
17/02/2010,1,GERENCIA,1368
17/02/2010,2,GERENCIA,1277
17/02/2010,3,GERENCIA,1234
17/02/2010,4,GERENCIA,1209
17/02/2010,5,GERENCIA,1198
17/02/2010,6,GERENCIA,1211
17/02/2010,7,GERENCIA,1269
17/02/2010,8,GERENCIA,1369
17/02/2010,9,GERENCIA,1398
17/02/2010,10,GERENCIA,1436
17/02/2010,11,GERENCIA,1485
17/02/2010,12,GERENCIA,1529
17/02/2010,13,GERENCIA,1560
17/02/2010,14,GERENCIA,1557
17/02/2010,15,GERENCIA,1575
17/02/2010,16,GERENCIA,1592
17/02/2010,17,GERENCIA,1592
17/02/2010,18,GERENCIA,1572
17/02/2010,19,GERENCIA,1537
17/02/2010,20,GERENCIA,1652
17/02/2010,21,GERENCIA,1712
17/02/2010,22,GERENCIA,1672
17/02/2010,23,GERENCIA,1584
17/02/2010,24,GERENCIA,1471
18/02/2010,1,GERENCIA,1351
18/02/2010,2,GERENCIA,1279
18/02/2010,3,GERENCIA,1237
18/02/2010,4,GERENCIA,1213
18/02/2010,5,GERENCIA,1204
18/02/2010,6,GERENCIA,1219
18/02/2010,7,GERENCIA,1268
18/02/2010,8,GERENCIA,1368
18/02/2010,9,GERENCIA,1408
18/02/2010,10,GERENCIA,1450
18/02/2010,11,GERENCIA,1498
18/02/2010,12,GERENCIA,1536
18/02/2010,13,GERENCIA,1554
18/02/2010,14,GERENCIA,1549
18/02/2010,15,GERENCIA,1553
18/02/2010,16,GERENCIA,1560
18/02/2010,17,GERENCIA,1554
18/02/2010,18,GERENCIA,1535
18/02/2010,19,GERENCIA,1508
18/02/2010,20,GERENCIA,1627
18/02/2010,21,GERENCIA,1703
18/02/2010,22,GERENCIA,1660
18/02/2010,23,GERENCIA,1566
18/02/2010,24,GERENCIA,1453
19/02/2010,1,GERENCIA,1346
19/02/2010,2,GERENCIA,1268
19/02/2010,3,GERENCIA,1227
19/02/2010,4,GERENCIA,1200
19/02/2010,5,GERENCIA,1194
19/02/2010,6,GERENCIA,1205
19/02/2010,7,GERENCIA,1262
19/02/2010,8,GERENCIA,1357
19/02/2010,9,GERENCIA,1395
19/02/2010,10,GERENCIA,1438
19/02/2010,11,GERENCIA,1488
19/02/2010,12,GERENCIA,1536
19/02/2010,13,GERENCIA,1566
19/02/2010,14,GERENCIA,1570
19/02/2010,15,GERENCIA,1573
19/02/2010,16,GERENCIA,1585
19/02/2010,17,GERENCIA,1576
19/02/2010,18,GERENCIA,1551
19/02/2010,19,GERENCIA,1524
19/02/2010,20,GERENCIA,1635
19/02/2010,21,GERENCIA,1703
19/02/2010,22,GERENCIA,1651
19/02/2010,23,GERENCIA,1575
19/02/2010,24,GERENCIA,1480
20/02/2010,1,GERENCIA,1381
20/02/2010,2,GERENCIA,1303
20/02/2010,3,GERENCIA,1251
20/02/2010,4,GERENCIA,1223
20/02/2010,5,GERENCIA,1210
20/02/2010,6,GERENCIA,1208
20/02/2010,7,GERENCIA,1235
20/02/2010,8,GERENCIA,1262
20/02/2010,9,GERENCIA,1297
20/02/2010,10,GERENCIA,1384
20/02/2010,11,GERENCIA,1458
20/02/2010,12,GERENCIA,1500
20/02/2010,13,GERENCIA,1524
20/02/2010,14,GERENCIA,1521
20/02/2010,15,GERENCIA,1501
20/02/2010,16,GERENCIA,1492
20/02/2010,17,GERENCIA,1474
20/02/2010,18,GERENCIA,1454
20/02/2010,19,GERENCIA,1444
20/02/2010,20,GERENCIA,1573
20/02/2010,21,GERENCIA,1652
20/02/2010,22,GERENCIA,1614
20/02/2010,23,GERENCIA,1550
20/02/2010,24,GERENCIA,1453
21/02/2010,1,GERENCIA,1337
21/02/2010,2,GERENCIA,1235
21/02/2010,3,GERENCIA,1184
21/02/2010,4,GERENCIA,1155
21/02/2010,5,GERENCIA,1130
21/02/2010,6,GERENCIA,1126
21/02/2010,7,GERENCIA,1138
21/02/2010,8,GERENCIA,1138
21/02/2010,9,GERENCIA,1137
21/02/2010,10,GERENCIA,1203
21/02/2010,11,GERENCIA,1258
21/02/2010,12,GERENCIA,1295
21/02/2010,13,GERENCIA,1309
21/02/2010,14,GERENCIA,1309
21/02/2010,15,GERENCIA,1306
21/02/2010,16,GERENCIA,1295
21/02/2010,17,GERENCIA,1282
21/02/2010,18,GERENCIA,1272
21/02/2010,19,GERENCIA,1275
21/02/2010,20,GERENCIA,1439
21/02/2010,21,GERENCIA,1553
21/02/2010,22,GERENCIA,1532
21/02/2010,23,GERENCIA,1458
21/02/2010,24,GERENCIA,1347
22/02/2010,1,GERENCIA,1233
22/02/2010,2,GERENCIA,1161
22/02/2010,3,GERENCIA,1128
22/02/2010,4,GERENCIA,1113
22/02/2010,5,GERENCIA,1107
22/02/2010,6,GERENCIA,1120
22/02/2010,7,GERENCIA,1182
22/02/2010,8,GERENCIA,1286
22/02/2010,9,GERENCIA,1357
22/02/2010,10,GERENCIA,1416
22/02/2010,11,GERENCIA,1486
22/02/2010,12,GERENCIA,1537
22/02/2010,13,GERENCIA,1565
22/02/2010,14,GERENCIA,1563
22/02/2010,15,GERENCIA,1559
22/02/2010,16,GERENCIA,1567
22/02/2010,17,GERENCIA,1557
22/02/2010,18,GERENCIA,1540
22/02/2010,19,GERENCIA,1511
22/02/2010,20,GERENCIA,1630
22/02/2010,21,GERENCIA,1714
22/02/2010,22,GERENCIA,1671
22/02/2010,23,GERENCIA,1578
22/02/2010,24,GERENCIA,1462
23/02/2010,1,GERENCIA,1348
23/02/2010,2,GERENCIA,1274
23/02/2010,3,GERENCIA,1230
23/02/2010,4,GERENCIA,1208
23/02/2010,5,GERENCIA,1199
23/02/2010,6,GERENCIA,1208
23/02/2010,7,GERENCIA,1271
23/02/2010,8,GERENCIA,1364
23/02/2010,9,GERENCIA,1400
23/02/2010,10,GERENCIA,1440
23/02/2010,11,GERENCIA,1505
23/02/2010,12,GERENCIA,1538
23/02/2010,13,GERENCIA,1561
23/02/2010,14,GERENCIA,1557
23/02/2010,15,GERENCIA,1561
23/02/2010,16,GERENCIA,1567
23/02/2010,17,GERENCIA,1565
23/02/2010,18,GERENCIA,1547
23/02/2010,19,GERENCIA,1525
23/02/2010,20,GERENCIA,1626
23/02/2010,21,GERENCIA,1712
23/02/2010,22,GERENCIA,1665
23/02/2010,23,GERENCIA,1571
23/02/2010,24,GERENCIA,1445
24/02/2010,1,GERENCIA,1337
24/02/2010,2,GERENCIA,1267
24/02/2010,3,GERENCIA,1228
24/02/2010,4,GERENCIA,1203
24/02/2010,5,GERENCIA,1196
24/02/2010,6,GERENCIA,1202
24/02/2010,7,GERENCIA,1259
24/02/2010,8,GERENCIA,1349
24/02/2010,9,GERENCIA,1386
24/02/2010,10,GERENCIA,1425
24/02/2010,11,GERENCIA,1478
24/02/2010,12,GERENCIA,1516
24/02/2010,13,GERENCIA,1540
24/02/2010,14,GERENCIA,1543
24/02/2010,15,GERENCIA,1548
24/02/2010,16,GERENCIA,1562
24/02/2010,17,GERENCIA,1566
24/02/2010,18,GERENCIA,1543
24/02/2010,19,GERENCIA,1512
24/02/2010,20,GERENCIA,1619
24/02/2010,21,GERENCIA,1721
24/02/2010,22,GERENCIA,1682
24/02/2010,23,GERENCIA,1599
24/02/2010,24,GERENCIA,1474
25/02/2010,1,GERENCIA,1346
25/02/2010,2,GERENCIA,1271
25/02/2010,3,GERENCIA,1234
25/02/2010,4,GERENCIA,1206
25/02/2010,5,GERENCIA,1193
25/02/2010,6,GERENCIA,1205
25/02/2010,7,GERENCIA,1262
25/02/2010,8,GERENCIA,1351
25/02/2010,9,GERENCIA,1394
25/02/2010,10,GERENCIA,1437
25/02/2010,11,GERENCIA,1477
25/02/2010,12,GERENCIA,1516
25/02/2010,13,GERENCIA,1581
25/02/2010,14,GERENCIA,1549
25/02/2010,15,GERENCIA,1566
25/02/2010,16,GERENCIA,1590
25/02/2010,17,GERENCIA,1585
25/02/2010,18,GERENCIA,1564
25/02/2010,19,GERENCIA,1542
25/02/2010,20,GERENCIA,1649
25/02/2010,21,GERENCIA,1738
25/02/2010,22,GERENCIA,1689
25/02/2010,23,GERENCIA,1596
25/02/2010,24,GERENCIA,1475
26/02/2010,1,GERENCIA,1355
26/02/2010,2,GERENCIA,1276
26/02/2010,3,GERENCIA,1236
26/02/2010,4,GERENCIA,1213
26/02/2010,5,GERENCIA,1200
26/02/2010,6,GERENCIA,1211
26/02/2010,7,GERENCIA,1270
26/02/2010,8,GERENCIA,1364
26/02/2010,9,GERENCIA,1422
26/02/2010,10,GERENCIA,1465
26/02/2010,11,GERENCIA,1517
26/02/2010,12,GERENCIA,1556
26/02/2010,13,GERENCIA,1585
26/02/2010,14,GERENCIA,1592
26/02/2010,15,GERENCIA,1594
26/02/2010,16,GERENCIA,1597
26/02/2010,17,GERENCIA,1583
26/02/2010,18,GERENCIA,1569
26/02/2010,19,GERENCIA,1530
26/02/2010,20,GERENCIA,1633
26/02/2010,21,GERENCIA,1713
26/02/2010,22,GERENCIA,1667
26/02/2010,23,GERENCIA,1599
26/02/2010,24,GERENCIA,1485
27/02/2010,1,GERENCIA,1385
27/02/2010,2,GERENCIA,1302
27/02/2010,3,GERENCIA,1254
27/02/2010,4,GERENCIA,1227
27/02/2010,5,GERENCIA,1214
27/02/2010,6,GERENCIA,1213
27/02/2010,7,GERENCIA,1240
27/02/2010,8,GERENCIA,1256
27/02/2010,9,GERENCIA,1308
27/02/2010,10,GERENCIA,1402
27/02/2010,11,GERENCIA,1465
27/02/2010,12,GERENCIA,1501
27/02/2010,13,GERENCIA,1530
27/02/2010,14,GERENCIA,1533
27/02/2010,15,GERENCIA,1525
27/02/2010,16,GERENCIA,1506
27/02/2010,17,GERENCIA,1486
27/02/2010,18,GERENCIA,1460
27/02/2010,19,GERENCIA,1446
27/02/2010,20,GERENCIA,1558
27/02/2010,21,GERENCIA,1659
27/02/2010,22,GERENCIA,1620
27/02/2010,23,GERENCIA,1553
27/02/2010,24,GERENCIA,1455
28/02/2010,1,GERENCIA,1348
28/02/2010,2,GERENCIA,1260
28/02/2010,3,GERENCIA,1209
28/02/2010,4,GERENCIA,1178
28/02/2010,5,GERENCIA,1156
28/02/2010,6,GERENCIA,1149
28/02/2010,7,GERENCIA,1157
28/02/2010,8,GERENCIA,1144
28/02/2010,9,GERENCIA,1158
28/02/2010,10,GERENCIA,1218
28/02/2010,11,GERENCIA,1275
28/02/2010,12,GERENCIA,1304
28/02/2010,13,GERENCIA,1318
28/02/2010,14,GERENCIA,1322
28/02/2010,15,GERENCIA,1331
28/02/2010,16,GERENCIA,1323
28/02/2010,17,GERENCIA,1310
28/02/2010,18,GERENCIA,1299
28/02/2010,19,GERENCIA,1297
28/02/2010,20,GERENCIA,1431
28/02/2010,21,GERENCIA,1567
28/02/2010,22,GERENCIA,1557
28/02/2010,23,GERENCIA,1495
28/02/2010,24,GERENCIA,1381
01/03/2010,1,GERENCIA,1264
01/03/2010,2,GERENCIA,1187
01/03/2010,3,GERENCIA,1149
01/03/2010,4,GERENCIA,1130
01/03/2010,5,GERENCIA,1130
01/03/2010,6,GERENCIA,1137
01/03/2010,7,GERENCIA,1207
01/03/2010,8,GERENCIA,1306
01/03/2010,9,GERENCIA,1359
01/03/2010,10,GERENCIA,1423
01/03/2010,11,GERENCIA,1488
01/03/2010,12,GERENCIA,1527
01/03/2010,13,GERENCIA,1561
01/03/2010,14,GERENCIA,1572
01/03/2010,15,GERENCIA,1566
01/03/2010,16,GERENCIA,1570
01/03/2010,17,GERENCIA,1571
01/03/2010,18,GERENCIA,1551
01/03/2010,19,GERENCIA,1512
01/03/2010,20,GERENCIA,1609
01/03/2010,21,GERENCIA,1705
01/03/2010,22,GERENCIA,1669
01/03/2010,23,GERENCIA,1590
01/03/2010,24,GERENCIA,1472
02/03/2010,1,GERENCIA,1359
02/03/2010,2,GERENCIA,1294
02/03/2010,3,GERENCIA,1255
02/03/2010,4,GERENCIA,1224
02/03/2010,5,GERENCIA,1213
02/03/2010,6,GERENCIA,1209
02/03/2010,7,GERENCIA,1282
02/03/2010,8,GERENCIA,1367
02/03/2010,9,GERENCIA,1397
02/03/2010,10,GERENCIA,1446
02/03/2010,11,GERENCIA,1491
02/03/2010,12,GERENCIA,1538
02/03/2010,13,GERENCIA,1568
02/03/2010,14,GERENCIA,1573
02/03/2010,15,GERENCIA,1576
02/03/2010,16,GERENCIA,1579
02/03/2010,17,GERENCIA,1578
02/03/2010,18,GERENCIA,1557
02/03/2010,19,GERENCIA,1520
02/03/2010,20,GERENCIA,1611
02/03/2010,21,GERENCIA,1711
02/03/2010,22,GERENCIA,1672
02/03/2010,23,GERENCIA,1592
02/03/2010,24,GERENCIA,1464
03/03/2010,1,GERENCIA,1363
03/03/2010,2,GERENCIA,1286
03/03/2010,3,GERENCIA,1244
