Date,Hora,Zone,Demand, temperatura, temperatura_aparente, precipitacion, humedad, velocidad_viento, radiacion_solar, nubosidad
15/01/2016,20,GSV,81.146,18.2,16,0,45.9,2.5,0,0
15/01/2016,21,GSV,80.847,16.1,14.7,0,51.7,2.6,0,0
15/01/2016,22,GSV,75.972,14.6,13.7,0,59.7,2.4,0,0
15/01/2016,23,GSV,69.892,13,12.7,0,69.1,2.3,0,0
15/01/2016,24,GSV,62.512,11.4,11.4,0,80,2.2,0,0
16/01/2016,1,GSV,55.965,10.9,11,0,82.3,2.1,0,0
16/01/2016,2,GSV,50.754,10.5,10.5,0,84.7,2.1,0,0
16/01/2016,3,GSV,48.789,10,10,0,87.2,2,0,0
16/01/2016,4,GSV,47.666,9.8,8.9,0,87,2,0,0
16/01/2016,5,GSV,47.213,9.5,8.6,0,86.8,2,0,0
16/01/2016,6,GSV,47.803,9.3,8.4,0,86.6,2,0,0
16/01/2016,7,GSV,50.351,10,9,0,81.4,2.2,0,0
16/01/2016,8,GSV,54.28,11.2,11.1,0,74.1,2.4,0,0
16/01/2016,9,GSV,57.205,12.2,13.4,0,68.3,2.7,148.6,0
16/01/2016,10,GSV,62.539,16,18.1,0,50.2,2.8,373.1,0
16/01/2016,11,GSV,65.989,19.9,22.1,0,37.3,2.9,563.8,0
16/01/2016,12,GSV,67.989,23.6,26.8,0,28,3,698,0
16/01/2016,13,GSV,69.273,24.9,28.4,0,23.3,3.4,760.1,0
16/01/2016,14,GSV,69.475,26,29.2,0,19.4,3.8,753.2,0
16/01/2016,15,GSV,69.284,27.1,29.4,0,16.3,4.2,676.4,0
16/01/2016,16,GSV,68.788,25.8,26.5,0,18.4,4.1,525.7,0
16/01/2016,17,GSV,68.297,24.4,23,0,20.8,3.9,306.2,0
16/01/2016,18,GSV,67.889,23,19.5,0,23.5,3.8,93.2,0
16/01/2016,19,GSV,69.339,20.8,16.7,0,30.7,3.7,0,0
16/01/2016,20,GSV,78.098,18.8,15.6,0,39.7,3.6,0,0
16/01/2016,21,GSV,76.884,17,15.1,0,50.5,3.6,0,0
16/01/2016,22,GSV,72.6,16.1,14.6,0,55.1,3.2,0,0
16/01/2016,23,GSV,67.629,15.2,14.2,0,60.1,2.9,0,0
16/01/2016,24,GSV,61.801,14.3,13.7,0,65.6,2.6,0,0
17/01/2016,1,GSV,56.098,13.4,13,0,66.8,2.4,0,0
17/01/2016,2,GSV,51.289,12.5,12.2,0,68.1,2.3,0,0
17/01/2016,3,GSV,49.421,11.6,11.5,0,69.4,2.1,0,0
17/01/2016,4,GSV,48.112,11.5,11.3,0,68.7,2.4,0,0
17/01/2016,5,GSV,47.215,11.3,11.1,0,68,2.6,0,0
17/01/2016,6,GSV,47.132,11.2,11,0,67.3,2.8,0,0
17/01/2016,7,GSV,48.45,11.6,11.3,0,65.4,2.8,0,0
17/01/2016,8,GSV,50.62,12.4,11.9,0,61.9,2.7,0,0
17/01/2016,9,GSV,51.8,13,13.6,0,59.2,2.6,127.8,0
17/01/2016,10,GSV,56.656,16.4,17.9,0,45.8,2.4,340.6,0
17/01/2016,11,GSV,59.9,19.8,21.9,0,35.6,2.3,534.9,0
17/01/2016,12,GSV,61.496,23.1,26.3,0,27.9,2.1,674.4,0
17/01/2016,13,GSV,62.172,24.8,28.5,0,24,2.4,747.8,0
17/01/2016,14,GSV,62.409,26.4,29.9,0,20.7,2.7,748,0
17/01/2016,15,GSV,62.164,27.9,30.5,0,18,3.1,672.5,0
17/01/2016,16,GSV,61.732,26.6,27.8,0,20.2,2.8,523.6,0
17/01/2016,17,GSV,61.22,25.3,24.4,0,22.8,2.6,307.3,0
17/01/2016,18,GSV,61.042,23.9,21.2,0,25.7,2.3,95.7,0
17/01/2016,19,GSV,61.453,21.4,17.8,0,32,2.6,0,0
17/01/2016,20,GSV,72.259,18.9,16,0,39.9,3,0,0
17/01/2016,21,GSV,73.356,16.8,14.8,0,48.8,3.3,0,0
17/01/2016,22,GSV,70.709,15.7,14.4,0,55.5,3,0,0
17/01/2016,23,GSV,65.252,14.7,14,0,63.2,2.6,0,0
17/01/2016,24,GSV,58.367,13.7,13.5,0,71.9,2.3,0,0
18/01/2016,1,GSV,51.655,13,12.9,0,75.2,2.2,0,0
18/01/2016,2,GSV,48.5,12.4,12.3,0,78.7,2.2,0,0
18/01/2016,3,GSV,46.759,11.7,11.7,0,82.4,2.1,0,0
18/01/2016,4,GSV,45.731,11.1,11.1,0,82.6,2,0,0
18/01/2016,5,GSV,45.51,10.6,10.6,0,82.8,1.9,0,0
18/01/2016,6,GSV,46.405,10,9.3,0,83,1.8,0,0
18/01/2016,7,GSV,49.259,10.6,10.6,0,78.9,1.8,0,0
18/01/2016,8,GSV,55.789,11.6,11.5,0,72.7,1.8,0,0
18/01/2016,9,GSV,58.996,12.5,13.7,0,67.8,1.8,147.1,0
18/01/2016,10,GSV,61.771,16.8,19.3,0,51.6,1.7,369.4,0
18/01/2016,11,GSV,64.778,21.2,24.3,0,39.8,1.5,558.4,0
18/01/2016,12,GSV,67.394,25.4,29.6,0,31.1,1.4,691.2,0
18/01/2016,13,GSV,69.184,27.2,31.8,0,27,1.6,752.9,0
18/01/2016,14,GSV,69.063,28.9,33.2,0,23.7,1.8,746.2,0
18/01/2016,15,GSV,69.662,30.4,33.9,0,20.9,2,670.5,0
18/01/2016,16,GSV,69.98,28.8,30.9,0,24.3,2,522.4,0
18/01/2016,17,GSV,69.773,27.1,27.3,0,28.4,2,308.5,0
18/01/2016,18,GSV,68.848,25.5,23.7,0,33.1,2,98.2,0
18/01/2016,19,GSV,70.52,22.6,20.3,0,40.8,2.1,0,0
18/01/2016,20,GSV,82.012,19.9,18,0,50.1,2.3,0,0
18/01/2016,21,GSV,82.78,17.5,16.5,0,60.6,2.5,0,0
18/01/2016,22,GSV,78.856,16.5,15.6,0,61.2,2.3,0,0
18/01/2016,23,GSV,71.703,15.5,14.8,0,61.8,2.2,0,0
18/01/2016,24,GSV,62.535,14.5,13.9,0,62.5,2,0,0
19/01/2016,1,GSV,55.517,13.6,13.2,0,66.3,2,0,0
19/01/2016,2,GSV,49.977,12.7,12.5,0,70.5,2,0,0
19/01/2016,3,GSV,47.908,11.8,11.7,0,74.9,2.1,0,0
19/01/2016,4,GSV,46.712,11.3,11.3,0,76.4,1.9,0,0
19/01/2016,5,GSV,46.238,10.8,10.8,0,78.1,1.7,0,0
19/01/2016,6,GSV,46.969,10.3,10.3,0,79.7,1.6,0,0
19/01/2016,7,GSV,50.509,10.8,10.8,0,76.1,1.6,0,0
19/01/2016,8,GSV,56.816,11.6,11.5,0,70.9,1.6,0,0
19/01/2016,9,GSV,59.761,12.3,13.4,0,66.7,1.6,129.2,0
19/01/2016,10,GSV,62.02,17,19.1,0,48.4,1.3,343.8,0
19/01/2016,11,GSV,65.433,21.6,24.6,0,35.6,0.9,540.7,0
19/01/2016,12,GSV,67.571,26.3,30.4,0,26.5,0.5,682.9,0
19/01/2016,13,GSV,69.536,28.1,32.5,0,22.3,1.1,759,0
19/01/2016,14,GSV,69.278,29.8,33.9,0,18.9,1.6,755.1,0
19/01/2016,15,GSV,68.669,31.4,34.5,0,16.1,2.1,670.2,0
19/01/2016,16,GSV,70.203,29.7,31.4,0,19.7,2.1,516.4,0
19/01/2016,17,GSV,70.441,28,27.8,0,24.1,2.2,304.6,0
19/01/2016,18,GSV,69.576,26.3,24.3,0,29.4,2.2,98.7,0
19/01/2016,19,GSV,70.234,23.7,20.6,0,32.7,2.5,0,0
19/01/2016,20,GSV,81.853,21.1,17.9,0,36.5,2.8,0,0
19/01/2016,21,GSV,83.024,18.8,15.8,0,40.1,3.1,0,0
19/01/2016,22,GSV,78.741,17.8,15.7,0,48.5,3,0,0
19/01/2016,23,GSV,71.697,16.9,15.6,0,58.4,3,0,0
19/01/2016,24,GSV,62.935,15.9,15.5,0,70.4,2.9,0,0
20/01/2016,1,GSV,55.776,14.9,14.8,0,75.6,2.6,0,0
20/01/2016,2,GSV,50.775,13.9,14.1,0,81.3,2.3,0,0
20/01/2016,3,GSV,48.657,12.9,13.2,0,87.5,2,0,0
20/01/2016,4,GSV,47.504,12.5,12.8,0,88.8,2,0,0
20/01/2016,5,GSV,47.054,12,12.3,0,90.2,2,0,0
20/01/2016,6,GSV,47.524,11.6,11.8,0,91.6,1.9,0,0
20/01/2016,7,GSV,50.631,11.9,12.1,0,88.1,1.9,0,0
20/01/2016,8,GSV,56.998,12.7,12.9,0,82.1,1.8,0,0
20/01/2016,9,GSV,58.611,13.4,14.9,0,77.3,1.8,151,0
20/01/2016,10,GSV,61.784,17.3,20.3,0,56.7,1.4,377.4,0
20/01/2016,11,GSV,65.124,21.3,25.2,0,42,0.9,569.5,0
20/01/2016,12,GSV,66.953,25.1,30,0,31.4,0.5,704,0
20/01/2016,13,GSV,68.682,27,31.7,0,27,1.1,766,0
20/01/2016,14,GSV,68.467,28.7,33,0,23.3,1.8,758.8,0
20/01/2016,15,GSV,68.845,30.3,33.7,0,20.3,2.4,681.8,0
20/01/2016,16,GSV,69.86,28.9,30.9,0,22.9,2.5,532.2,0
20/01/2016,17,GSV,69.407,27.5,27.4,0,25.9,2.6,317.5,0
20/01/2016,18,GSV,68.917,26.1,24,0,29.4,2.7,104.8,0
20/01/2016,19,GSV,69.54,23.3,20.4,0,36.5,2.8,0,0
20/01/2016,20,GSV,81.719,20.6,18.1,0,45.4,3,0,0
20/01/2016,21,GSV,82.3,18.2,16.6,0,55.4,3.2,0,0
20/01/2016,22,GSV,78.797,17.2,16.3,0,62.6,3,0,0
20/01/2016,23,GSV,71.431,16.3,15.9,0,70.7,2.8,0,0
20/01/2016,24,GSV,62.97,15.3,15.4,0,80,2.7,0,0
21/01/2016,1,GSV,56.231,14.5,14.8,0,83,2.5,0,0
21/01/2016,2,GSV,50.645,13.8,14.1,0,86.1,2.3,0,0
21/01/2016,3,GSV,48.153,13,13.3,0,89.4,2.1,0,0
21/01/2016,4,GSV,46.962,12.8,13.1,0,88.7,2.1,0,0
21/01/2016,5,GSV,46.333,12.5,12.8,0,88,2.1,0,0
21/01/2016,6,GSV,46.922,12.3,12.5,0,87.3,2.1,0,0
21/01/2016,7,GSV,50.64,12.6,12.7,0,82.8,2,0,0
21/01/2016,8,GSV,56.989,13.4,13.4,0,76.2,1.9,0,0
21/01/2016,9,GSV,60.296,14,15.3,0,70.8,1.8,151.3,0
21/01/2016,10,GSV,62.458,18,20.4,0,52.8,2,376.9,0
21/01/2016,11,GSV,65.043,22.1,25.2,0,39.8,2.2,568.6,0
21/01/2016,12,GSV,67.084,26,30.1,0,30.3,2.4,703.7,0
21/01/2016,13,GSV,69.361,27.9,32.3,0,24.8,2.7,766.9,0
21/01/2016,14,GSV,69.368,29.7,33.8,0,20.5,3.1,761,0
21/01/2016,15,GSV,69.812,31.4,34.7,0,17,3.4,685.3,0
21/01/2016,16,GSV,70.622,29.8,31.6,0,20.2,3.3,536.5,0
21/01/2016,17,GSV,70.613,28.1,27.9,0,24,3.3,321.3,0
21/01/2016,18,GSV,70.274,26.4,24.2,0,28.6,3.3,107.5,0
21/01/2016,19,GSV,70.394,23.5,20.6,0,36.3,3,0,0
21/01/2016,20,GSV,80.809,20.6,18.3,0,46.3,2.7,0,0
21/01/2016,21,GSV,82.427,18.1,16.9,0,58,2.4,0,0
21/01/2016,22,GSV,78.894,17.1,16.4,0,63.5,2.3,0,0
21/01/2016,23,GSV,71.883,16.2,15.9,0,69.7,2.3,0,0
21/01/2016,24,GSV,63.204,15.2,15.2,0,76.5,2.3,0,0
22/01/2016,1,GSV,56.361,14.5,14.6,0,79.7,2.2,0,0
22/01/2016,2,GSV,51.276,13.8,14,0,83.1,2,0,0
22/01/2016,3,GSV,49.404,13,13.4,0,86.6,1.9,0,0
22/01/2016,4,GSV,48.439,12.6,12.8,0,87.3,1.8,0,0
22/01/2016,5,GSV,47.842,12.1,12.3,0,88,1.8,0,0
22/01/2016,6,GSV,48.583,11.6,11.8,0,88.8,1.8,0,0
22/01/2016,7,GSV,52.087,12.1,12.3,0,84.4,1.8,0,0
22/01/2016,8,GSV,58.044,13.1,13.1,0,77.8,1.8,0,0
22/01/2016,9,GSV,60.388,13.9,15.3,0,72.5,1.8,150.6,0
22/01/2016,10,GSV,62.739,17.9,20.7,0,56.2,1.5,374.2,0
22/01/2016,11,GSV,65.553,21.8,25.8,0,44.1,1.1,563.5,0
22/01/2016,12,GSV,68.017,25.7,30.6,0,35,0.8,695.4,0
22/01/2016,13,GSV,69.833,27.6,32.8,0,30.4,0.8,755.9,0
22/01/2016,14,GSV,70.232,29.5,34.4,0,26.5,0.9,751,0
22/01/2016,15,GSV,70.476,31.3,35.3,0,23.3,0.9,679.7,0
22/01/2016,16,GSV,71.231,29.7,32.5,0,28.1,1.2,535.2,0
22/01/2016,17,GSV,71.147,28,29.1,0,34.1,1.4,322.8,0
22/01/2016,18,GSV,70.774,26.3,25.8,0,41.3,1.6,109.8,0
22/01/2016,19,GSV,70.635,23.3,21.8,0,46.9,1.9,0,0
22/01/2016,20,GSV,80.764,20.4,18.9,0,53.3,2.1,0,0
22/01/2016,21,GSV,81.383,17.7,16.7,0,59.5,2.3,0,0
22/01/2016,22,GSV,77.541,16.6,16,0,63.7,2.2,0,0
22/01/2016,23,GSV,71.426,15.6,15.2,0,68.3,2,0,0
22/01/2016,24,GSV,63.648,14.5,14.4,0,73.3,1.9,0,0
23/01/2016,1,GSV,56.926,13.7,13.8,0,77.4,1.9,0,0
23/01/2016,2,GSV,51.437,12.9,13.1,0,81.7,1.9,0,0
23/01/2016,3,GSV,49.599,12.1,12.3,0,86.4,1.8,0,0
23/01/2016,4,GSV,48.373,12,12.1,0,86.5,1.8,0,0
23/01/2016,5,GSV,47.758,11.8,11.9,0,86.6,1.8,0,0
23/01/2016,6,GSV,48.208,11.6,11.8,0,86.7,1.8,0,0
23/01/2016,7,GSV,50.495,12.1,12.2,0,82.5,1.7,0,0
23/01/2016,8,GSV,54.006,13,13.1,0,76,1.5,0,0
23/01/2016,9,GSV,56.619,13.7,15.3,0,70.8,1.3,153.1,0
23/01/2016,10,GSV,62.181,18.1,20.9,0,54.4,1.3,378.8,0
23/01/2016,11,GSV,65.832,22.3,26.1,0,42.2,1.3,570.4,0
23/01/2016,12,GSV,68.181,26.6,31.3,0,33.1,1.2,705.7,0
23/01/2016,13,GSV,70.033,28.4,33.5,0,29.2,1.3,769.4,0
23/01/2016,14,GSV,71.002,30.1,35.1,0,25.9,1.4,763.6,0
23/01/2016,15,GSV,71.978,31.8,35.8,0,23.1,1.5,688,0
23/01/2016,16,GSV,71.987,29.7,32.7,0,29.7,1.7,539.8,0
23/01/2016,17,GSV,71.444,27.6,29,0,38.1,1.8,326,0
23/01/2016,18,GSV,70.335,25.5,25.6,0,49,1.9,112.4,0
23/01/2016,19,GSV,70.1,22.2,21.8,0,61.2,2.1,0,0
23/01/2016,20,GSV,80.333,18.8,19.4,0,76.8,2.2,0,0
23/01/2016,21,GSV,80.95,15.9,17,0,94.6,2.4,0,0
23/01/2016,22,GSV,76.705,15.5,16.7,0,96.7,2.1,0,1.3
23/01/2016,23,GSV,71.096,15.1,16.5,0,98.8,1.8,0,3.9
23/01/2016,24,GSV,64.755,14.8,16.1,0,100,1.4,0,6.5
24/01/2016,1,GSV,58.566,14.5,15.9,0,100,1.2,0,23.1
24/01/2016,2,GSV,52.783,14.3,15.7,0,100,1,0,53.8
24/01/2016,3,GSV,49.603,14.1,15.6,0,100,0.8,0,84.5
24/01/2016,4,GSV,47.919,14.2,15.8,0,100,0.8,0,99.9
24/01/2016,5,GSV,46.946,14.4,15.9,0,100,0.8,0,99.9
24/01/2016,6,GSV,47.203,14.6,16.1,0,100,0.9,0,100
24/01/2016,7,GSV,48.607,14.4,15.9,0,100,0.9,0,100
24/01/2016,8,GSV,50.96,14.6,16,0,98.2,1,0,100
24/01/2016,9,GSV,52.655,14.6,16.8,0,96.5,1.1,91.4,99.9
24/01/2016,10,GSV,57.437,16.9,20.7,0,83.2,1.1,257.8,83.9
24/01/2016,11,GSV,60.779,19.4,24.5,0,71.6,1.1,437.9,51.9
24/01/2016,12,GSV,61.846,21.8,28,0,61.7,1.1,604.1,19.9
24/01/2016,13,GSV,62.314,23.8,30,0,49.5,1.4,727.3,3.2
24/01/2016,14,GSV,62.472,25.6,31.3,0,40,1.7,755,1.9
24/01/2016,15,GSV,63.145,27.4,31.7,0,32.5,2,678.1,0.6
24/01/2016,16,GSV,62.496,26,29.2,0,38.9,2.1,531,0
24/01/2016,17,GSV,61.953,24.5,26.2,0,46.6,2.1,320.7,0
24/01/2016,18,GSV,60.761,23,23.3,0,55.9,2.2,111.7,0
24/01/2016,19,GSV,60.63,20.3,20.2,0,66.9,2.2,0,0
24/01/2016,20,GSV,72.107,17.6,18.2,0,80.5,2.3,0,0
24/01/2016,21,GSV,74.646,15.2,16.2,0,95,2.3,0,0
24/01/2016,22,GSV,72.536,14.7,15.8,0,96.8,1.9,0,0
24/01/2016,23,GSV,67.256,14.3,15.4,0,98.7,1.5,0,0
24/01/2016,24,GSV,60.378,13.8,14.9,0,100,1.1,0,0
25/01/2016,1,GSV,54.145,13.5,14.6,0,100,1,0,16.2
25/01/2016,2,GSV,49.398,13.1,14.2,0,100,0.9,0,48.7
25/01/2016,3,GSV,47.78,12.8,13.8,0,100,0.7,0,81.2
25/01/2016,4,GSV,47.022,12.9,13.9,0,100,0.8,0,97.8
25/01/2016,5,GSV,46.541,13,14,0,100,0.9,0,98.7
25/01/2016,6,GSV,47.318,13.1,14.1,0,100,1,0,99.6
25/01/2016,7,GSV,52.033,13.3,14.3,0,100,0.9,0,100
25/01/2016,8,GSV,58.865,13.6,14.8,0,98.1,0.8,0,100
25/01/2016,9,GSV,59.895,13.8,16.1,0,97,0.8,106,100
25/01/2016,10,GSV,61.884,16.7,20.9,0,83.6,0.8,284.2,84.7
25/01/2016,11,GSV,65.821,19.6,25.2,0,72.1,0.9,460.5,54.1
25/01/2016,12,GSV,67.995,22.6,28.9,0,62.2,1,606.4,23.5
25/01/2016,13,GSV,70.297,23.7,30.2,0,54.8,1.2,701.9,7.1
25/01/2016,14,GSV,69.838,24.7,30.9,0,48.5,1.4,723.6,5
25/01/2016,15,GSV,69.57,25.7,30.7,0,43.1,1.7,663.6,2.8
25/01/2016,16,GSV,70.696,24.6,28.5,0,46,1.8,530.6,1.4
25/01/2016,17,GSV,70.477,23.5,25.5,0,49.3,2,326.3,0.9
25/01/2016,18,GSV,69.776,22.4,22.4,0,52.9,2.2,116.3,0.3
25/01/2016,19,GSV,69.977,20.1,19.6,0,63.1,2.2,0,0
25/01/2016,20,GSV,82.4,17.7,18.1,0,75.6,2.1,0,0
25/01/2016,21,GSV,84.289,15.8,16.6,0,88.5,2.1,0,0
25/01/2016,22,GSV,80.754,15,15.9,0,90.8,2,0,0
25/01/2016,23,GSV,72.973,14.3,15.1,0,93.2,1.9,0,0
25/01/2016,24,GSV,63.726,13.6,14.3,0,95.8,1.9,0,0
26/01/2016,1,GSV,57.167,13,13.6,0,96.7,1.8,0,0
26/01/2016,2,GSV,51.417,12.5,13,0,97.7,1.7,0,0
26/01/2016,3,GSV,49.131,11.9,12.3,0,98.7,1.7,0,0
26/01/2016,4,GSV,47.951,11.5,11.8,0,99.4,1.7,0,0
26/01/2016,5,GSV,47.694,11.1,11.3,0,100,1.8,0,0
26/01/2016,6,GSV,48.156,10.7,10.8,0,100,1.8,0,0
26/01/2016,7,GSV,52.131,11.1,11.4,0,99.8,1.5,0,9.8
26/01/2016,8,GSV,58.786,12,12.5,0,96,1.1,0,29.5
26/01/2016,9,GSV,61.354,12.6,14.8,0,93.9,0.8,146.7,49.2
26/01/2016,10,GSV,63.227,16,20.4,0,75.4,0.9,365.9,49.2
26/01/2016,11,GSV,66.082,19.4,25,0,60.9,0.9,556.7,29.5
26/01/2016,12,GSV,68.768,22.9,28.9,0,49.4,0.9,692.2,9.8
26/01/2016,13,GSV,70.524,24,30,0,42.6,1.2,759.4,0.1
26/01/2016,14,GSV,70.31,25.1,30.4,0,37,1.5,757.4,0.2
26/01/2016,15,GSV,70.084,26,30.2,0,32.3,1.7,684.8,0.3
26/01/2016,16,GSV,70.21,24.9,27.8,0,35.8,2.1,540.7,0.3
26/01/2016,17,GSV,70.096,23.8,24.7,0,40,2.5,330.7,0.2
26/01/2016,18,GSV,69.743,22.6,21.6,0,44.6,2.8,118.9,0.1
26/01/2016,19,GSV,70.322,20.6,18.2,0,47.3,3.1,0,0
26/01/2016,20,GSV,81.448,18.5,16.4,0,50.3,3.4,0,0
26/01/2016,21,GSV,82.894,16.8,15,0,52.3,3.6,0,0
26/01/2016,22,GSV,78.883,15.9,14.6,0,58.3,3.2,0,0
26/01/2016,23,GSV,71.008,14.9,14.2,0,65.1,2.8,0,0
26/01/2016,24,GSV,61.945,14,13.7,0,72.6,2.4,0,0.1
27/01/2016,1,GSV,55.494,13.4,13.3,0,74.1,2.2,0,0.1
27/01/2016,2,GSV,50.567,12.9,12.8,0,75.6,2.1,0,0.3
27/01/2016,3,GSV,48.737,12.4,12.4,0,77.1,2,0,0.4
27/01/2016,4,GSV,47.67,12,12,0,76.5,2,0,0.4
27/01/2016,5,GSV,47.46,11.7,11.7,0,75.9,2,0,0.2
27/01/2016,6,GSV,48.044,11.4,11.3,0,75.3,2,0,0.1
27/01/2016,7,GSV,51.917,11.9,11.7,0,72.2,2.2,0,0
27/01/2016,8,GSV,58.735,12.9,12.5,0,67.1,2.5,0,0
27/01/2016,9,GSV,60.703,13.7,14.6,0,63.2,2.7,156.5,0
27/01/2016,10,GSV,63.05,17.6,19.3,0,46.6,2.8,381,0
27/01/2016,11,GSV,66.138,21.4,23.8,0,34.6,2.8,572.2,0
27/01/2016,12,GSV,68.479,25.2,28.7,0,26,2.8,709.1,0
27/01/2016,13,GSV,70.436,26.3,30.4,0,22.8,2.6,775.5,0
27/01/2016,14,GSV,70.297,27.4,31.3,0,20.2,2.5,772.4,0
27/01/2016,15,GSV,70.247,28.3,31.4,0,18,2.3,699,0
27/01/2016,16,GSV,70.575,27,28.9,0,22.1,2.4,552.6,0
27/01/2016,17,GSV,71.042,25.7,25.7,0,27.4,2.6,339.6,0
27/01/2016,18,GSV,70.439,24.4,22.7,0,33.8,2.7,123.8,0
27/01/2016,19,GSV,70.997,22.2,19.1,0,37.1,3.2,0,0
27/01/2016,20,GSV,81.26,20,16.7,0,40.9,3.8,0,0
27/01/2016,21,GSV,84.345,18.1,15.3,0,44,4.4,0,0
27/01/2016,22,GSV,79.704,17,14.9,0,49.1,3.8,0,0
27/01/2016,23,GSV,72.169,15.8,14.4,0,54.9,3.3,0,0
27/01/2016,24,GSV,63.029,14.6,13.8,0,61.3,2.7,0,0
28/01/2016,1,GSV,56.481,13.5,12.8,0,60.3,2.5,0,0
28/01/2016,2,GSV,50.932,12.4,11.9,0,59.3,2.2,0,0
28/01/2016,3,GSV,49.48,11.3,11,0,58.3,1.9,0,0
28/01/2016,4,GSV,48.369,10.8,10.6,0,55.4,2,0,0
28/01/2016,5,GSV,47.815,10.4,10.3,0,52.6,2,0,0
28/01/2016,6,GSV,48.574,10,9.1,0,49.9,2,0,0
28/01/2016,7,GSV,52.265,10.6,10.4,0,49,2,0,0
28/01/2016,8,GSV,58.776,11.6,11,0,46.9,2.1,0,0
28/01/2016,9,GSV,60.464,12.4,13.2,0,45.4,2.1,161.2,0
28/01/2016,10,GSV,62.604,16.4,18,0,35.4,1.8,391,0
28/01/2016,11,GSV,65.871,20.4,22.6,0,27.8,1.5,586,0
28/01/2016,12,GSV,67.93,24.4,28,0,22.1,1.2,723.5,0
28/01/2016,13,GSV,69.274,25.6,29.6,0,19.8,1.7,788.5,0
28/01/2016,14,GSV,68.934,26.8,30.5,0,17.9,2.2,781,0
28/01/2016,15,GSV,68.84,27.9,30.7,0,16.3,2.6,701.4,0
28/01/2016,16,GSV,69.765,26.7,28.2,0,19.7,2.5,550.9,0
28/01/2016,17,GSV,70.599,25.4,25.1,0,23.8,2.3,337.2,0
28/01/2016,18,GSV,69.255,24.1,22,0,28.8,2.2,123.6,0
28/01/2016,19,GSV,69.747,21.6,18.3,0,33,2.4,0,0
28/01/2016,20,GSV,80.682,19.1,16,0,38,2.6,0,0
28/01/2016,21,GSV,81.932,16.9,14.6,0,42.9,2.8,0,0
28/01/2016,22,GSV,77.997,15.7,14.2,0,50.2,2.6,0,0
28/01/2016,23,GSV,70.608,14.6,13.7,0,58.6,2.3,0,0
28/01/2016,24,GSV,63.099,13.4,13.1,0,68.5,2.1,0,0
29/01/2016,1,GSV,56.445,12.7,12.6,0,72.9,2,0,0
29/01/2016,2,GSV,50.892,12.1,12,0,77.5,2,0,0
29/01/2016,3,GSV,49.205,11.4,11.4,0,82.5,2,0,0
29/01/2016,4,GSV,47.9,11,11.1,0,83.7,2,0,0
29/01/2016,5,GSV,47.64,10.7,10.7,0,84.8,1.9,0,0
29/01/2016,6,GSV,48.263,10.3,10.4,0,86,1.9,0,0
29/01/2016,7,GSV,51.817,10.8,10.8,0,82.8,1.8,0,0
29/01/2016,8,GSV,57.056,11.7,11.7,0,77.1,1.8,0,0
29/01/2016,9,GSV,59.259,12.4,14,0,72.8,1.7,164.6,0
29/01/2016,10,GSV,63.399,16.3,19.4,0,55.8,1.3,393.9,0
29/01/2016,11,GSV,68.039,20.1,24.2,0,43.2,1,587.9,0
29/01/2016,12,GSV,70.293,23.9,29,0,33.8,0.6,728.3,0
29/01/2016,13,GSV,70.432,25.6,31,0,29.2,0.8,796.8,0
29/01/2016,14,GSV,70.876,27.2,32.2,0,25.3,0.9,794,0
29/01/2016,15,GSV,71.796,28.7,32.7,0,22.2,1,718.8,0
29/01/2016,16,GSV,73.083,27.3,30.2,0,28.4,1.4,569.5,0
29/01/2016,17,GSV,72.869,25.9,27.2,0,36.5,1.7,353.4,0
29/01/2016,18,GSV,72.279,24.4,24.3,0,46.7,2,132.9,0
29/01/2016,19,GSV,72.588,21.5,20.4,0,54.5,2.1,0,0
29/01/2016,20,GSV,82.84,18.6,18,0,64.1,2.1,0,0
29/01/2016,21,GSV,84.699,16,16,0,73.6,2.2,0,0
29/01/2016,22,GSV,80.899,15.1,15.1,0,76.1,2.2,0,0
29/01/2016,23,GSV,74.252,14.1,14.2,0,78.8,2.2,0,0
29/01/2016,24,GSV,66.335,13.2,13.3,0,81.5,2.2,0,0
30/01/2016,1,GSV,59.386,12.6,12.7,0,84.3,2,0,0
30/01/2016,2,GSV,53.74,11.9,12.1,0,87.3,1.9,0,0
30/01/2016,3,GSV,51.739,11.3,11.4,0,90.5,1.7,0,0
30/01/2016,4,GSV,50.678,10.6,10.7,0,92.7,1.8,0,0.3
30/01/2016,5,GSV,50.001,9.9,9.2,0,95.1,1.9,0,0.8
30/01/2016,6,GSV,50.379,9.2,8.3,0,97.5,1.9,0,1.3
30/01/2016,7,GSV,52.476,9.9,9.1,0,92.6,2,0,1.4
30/01/2016,8,GSV,56.041,11.2,11.3,0,85.1,2.1,0,1.2
30/01/2016,9,GSV,58.875,12.3,13.8,0,79.3,2.2,157.2,1
30/01/2016,10,GSV,64.433,16.1,19.4,0,63.5,1.9,377.5,0.8
30/01/2016,11,GSV,68.559,19.9,24.2,0,51.3,1.6,568.2,0.5
30/01/2016,12,GSV,71.743,23.7,29,0,41.9,1.3,711,0.2
30/01/2016,13,GSV,72.893,25.2,30.7,0,35.2,1.5,786.1,0
30/01/2016,14,GSV,73.27,26.6,31.7,0,29.7,1.7,788.1,0
30/01/2016,15,GSV,72.91,28,32,0,25.2,1.9,714.9,0
30/01/2016,16,GSV,73.645,26.7,29.4,0,28.3,1.9,568,0
